user_id,username,department,role,status,hostname_count,device_count,iam_events,iam_failed_auth,iam_mfa_failures,iam_high_risk_events,iam_avg_risk_score,iam_max_risk_score,iam_hostname_count,iam_session_count,endpoint_alerts,endpoint_critical_alerts,endpoint_high_alerts,endpoint_unresolved_critical,endpoint_malware_alerts,endpoint_credential_alerts,endpoint_lateral_movement,endpoint_powershell,endpoint_tampering,endpoint_usb,endpoint_impossible_resolution,endpoint_hostname_count,termination_date,post_termination_iam_events,post_termination_endpoint_events,post_termination_activity,post_termination_activity_flag,authentication_risk,iam_risk,endpoint_severity_risk,threat_behavior_risk,contextual_risk,cross_signal_bonus,risk_score,risk_level,risk_band,risk_drivers
EMP10627,tara.devan13,Operations,Trainee,Active,0,0,8.0,4.0,5,1.0,40.5,70.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,False,11.5,2.0,7.0,14.0,0.0,5,39.5,Medium,Medium,"elevated authentication risk (4 failed auth, 5 MFA failures); 1 high-risk IAM events; 1 malware alerts; 2 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts"
EMP10628,nathan_taneja72,IT,Analyst,Active,1,1,5.0,1.0,1,0.0,32.6,57.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,2.5,0.0,0.0,0.0,0.0,0,2.5,Low,Low,1 failed authentication events
EMP10629,ojasvi.majumdar45,Operations,Consultant,On Leave,1,0,3.0,1.0,0,0.0,34.0,51.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,False,1.0,0.0,2.0,6.0,0.0,0,9.0,Low,Low,1 failed authentication events; 1 malware alerts
EMP10630,,Marketing,Director,Inactive,1,1,8.0,3.0,2,1.0,48.75,82.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2025-04-05 00:00:00,6,3,9,True,6.0,2.0,0.0,14.0,10.0,5,37.0,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 2 lateral-movement alerts; 9 events after identity termination
EMP10631,wishi.handa94,Legal,Officer,Active,1,1,4.0,1.0,2,0.0,33.0,63.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,0,0,0,False,4.0,0.0,4.0,13.0,0.0,5,26.0,Medium,Medium,1 failed authentication events; 1 malware alerts; 1 lateral-movement alerts
EMP10632,dayita.malhotra55,Brand,Specialist,Active,1,1,4.0,2.0,1,0.0,49.67,64.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,False,3.5,0.0,2.0,8.0,0.0,0,13.5,Low,Low,2 failed authentication events; 2 PowerShell alerts; 1 security-tampering alerts
EMP10633,pahal_sidhu88,Sales,Executive,Inactive,0,1,8.0,3.0,1,1.0,51.67,90.0,1.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.5,2.0,5.0,18.0,0.0,5,34.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 1 critical endpoint alerts
EMP10634,utkarsh.murty19,Procurement,Executive,Active,1,1,4.0,1.0,3,1.0,58.0,89.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.5,2.0,2.0,9.0,0.0,0,18.5,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts
EMP10635,lopa.sehgal19,IT,Consultant,Active,1,1,3.0,1.0,1,1.0,43.67,78.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,2.0,2.0,15.0,0.0,5,26.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP10636,udyati.dubey36,Finance,Engineer,Active,1,1,3.0,2.0,1,1.0,52.0,79.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,3.5,2.0,4.0,14.0,0.0,5,28.5,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 2 lateral-movement alerts
EMP10637,hitesh.shroff73,Procurement,Engineer,Active,0,1,6.0,3.0,5,0.0,37.5,62.0,1.0,3.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,False,10.5,0.0,5.0,26.0,2.0,10,53.5,High,High,"elevated authentication risk (3 failed auth, 5 MFA failures); 3 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10638,onkar.vohra62,Finance,Officer,Active,1,1,7.0,2.0,4,2.0,43.0,97.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.0,4.0,0.0,15.0,0.0,5,32.0,Medium,Medium,"elevated authentication risk (2 failed auth, 4 MFA failures); 2 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts"
EMP10639,gabriel.dugal63,Innovation,Executive,Active,1,0,4.0,1.0,2,0.0,23.0,28.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.0,0.0,2.0,8.0,0.0,0,14.0,Low,Low,1 failed authentication events; 2 lateral-movement alerts
EMP10640,raksha.chandra35,Legal,Engineer,Active,1,1,3.0,2.0,2,0.0,28.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,5.0,0.0,0.0,0.0,0.0,0,5.0,Low,Low,2 failed authentication events
EMP10641,qadim.kari79,R&D,Consultant,Active,0,1,4.0,1.0,1,0.0,26.67,36.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,19.0,0.0,0,21.5,Low,Low,1 failed authentication events; 1 credential-access alerts; 2 lateral-movement alerts; 1 security-tampering alerts
EMP10642,umang.dhaliwal49,Operations,Director,Active,1,1,10.0,2.0,4,2.0,54.14,92.0,1.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.0,4.0,2.0,12.0,0.0,10,36.0,Medium,Medium,"elevated authentication risk (2 failed auth, 4 MFA failures); 2 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts"
EMP10643,abeer.lad5,Customer Support,Manager,Inactive,1,1,8.0,1.0,3,1.0,36.5,95.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-15 13:14:33,7,2,9,True,5.5,2.0,0.0,18.0,10.0,5,40.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 9 events after identity termination
EMP10644,janani.rajagopalan6,Customer Support,Director,Active,1,1,51.0,22.0,25,12.0,51.08,96.0,1.0,27.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,13.0,0.0,8,61.0,High,High,"elevated authentication risk (22 failed auth, 25 MFA failures); 12 high-risk IAM events; 2 malware alerts"
EMP10645,nikita.sangha37,R&D,Executive,Inactive,1,0,6.0,3.0,4,0.0,46.0,68.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2026-01-07 20:23:25,6,2,8,True,9.0,0.0,12.0,16.0,10.0,5,52.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 2 malware alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 8 events after identity termination"
EMP10646,nirja.rau58,People,Officer,Inactive,1,1,4.0,2.0,3,0.0,30.67,44.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-05-04 09:40:46,4,1,5,True,6.5,0.0,0.0,0.0,10.0,0,16.5,Low,Low,2 failed authentication events; 5 events after identity termination
EMP10647,vedant.kumer4,Finance,Trainee,Inactive,1,1,4.0,2.0,2,0.0,9.33,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-26 06:28:00,1,0,1,True,5.0,0.0,0.0,0.0,3.0,0,8.0,Low,Low,2 failed authentication events; 1 events after identity termination
EMP10648,tripti.karpe21,Human Resources,Manager,Active,1,1,8.0,1.0,3,1.0,36.71,93.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,5.5,2.0,0.0,0.0,0.0,0,7.5,Low,Low,1 failed authentication events; 1 high-risk IAM events
EMP10649,tejas.narula94,Customer Support,Specialist,Active,1,0,7.0,2.0,3,3.0,62.6,93.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,6.0,0.0,0.0,0.0,3,15.5,Low,Low,2 failed authentication events; 3 high-risk IAM events
EMP10650,darika.sha73,Finance,Executive,Active,1,1,6.0,4.0,3,5.0,68.83,97.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,8.5,10.0,2.0,13.0,0.0,8,41.5,Medium,Medium,"elevated authentication risk (4 failed auth, 3 MFA failures); 5 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts"
EMP10651,pranit.srinivas94,R&D,Administrator,Inactive,1,0,7.0,1.0,3,2.0,59.0,77.0,1.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2023-11-17 15:02:30,7,3,10,True,5.5,4.0,2.0,15.0,10.0,5,41.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 10 events after identity termination
EMP10652,ayush.srinivasan64,Customer Support,Analyst,Active,1,1,6.0,1.0,2,1.0,41.4,84.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,5.0,6.0,0.0,0,17.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 critical endpoint alerts
EMP10653,qasim.gole57,Human Resources,Specialist,Inactive,1,1,5.0,3.0,1,2.0,69.5,97.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,False,4.5,4.0,4.0,12.0,0.0,5,29.5,Medium,Medium,3 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts
EMP10654,vamakshi.ravel8,Operations,Analyst,Active,1,1,3.0,1.0,2,0.0,30.33,59.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.0,0.0,2.0,7.0,0.0,0,13.0,Low,Low,1 failed authentication events; 1 malware alerts
EMP10655,eshana.bala7,Human Resources,Director,Active,1,1,4.0,2.0,2,2.0,68.5,98.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,4.0,15.0,16.0,5.0,0,45.0,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 3 critical endpoint alerts; 3 unresolved critical alerts
EMP10656,daksh.pau74,Customer Support,Executive,Active,1,0,3.0,2.0,1,2.0,61.0,86.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,3.5,4.0,0.0,9.0,0.0,0,16.5,Low,Low,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts
EMP10657,,Operations,Director,Disabled,1,1,7.0,1.0,2,2.0,55.2,88.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021-09-11 00:00:00,7,1,8,True,4.0,4.0,0.0,6.0,10.0,0,24.0,Low,Low,1 failed authentication events; 2 high-risk IAM events; 1 lateral-movement alerts; 8 events after identity termination
EMP10658,nitesh.garg36,Operations,Officer,Active,1,1,4.0,0.0,2,0.0,28.0,40.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,3.0,0.0,0.0,0.0,0.0,0,3.0,Low,Low,No high-priority risk drivers
EMP10659,pahal.sethi94,Customer Support,Manager,Inactive,1,1,6.0,1.0,3,1.0,30.4,72.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2026-08-29 10:05:29,1,0,1,True,5.5,2.0,0.0,15.0,3.0,5,30.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 events after identity termination
EMP10660,maanav.oak34,Customer Support,Specialist,Active,1,0,4.0,1.0,3,2.0,48.75,95.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,5.5,4.0,10.0,6.0,2.0,0,27.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 credential-access alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP10661,yug.lalla64,R&D,Executive,On Leave,1,0,6.0,3.0,4,1.0,48.25,87.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,9.0,2.0,0.0,19.0,0.0,10,40.0,Medium,Medium,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts"
EMP10662,watika.sant81,Human Resources,Engineer,Active,0,1,10.0,4.0,4,2.0,41.38,95.0,1.0,5.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,,0,0,0,False,10.0,4.0,7.0,23.0,0.0,10,54.0,High,High,"elevated authentication risk (4 failed auth, 4 MFA failures); 2 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 security-tampering alerts; 1 critical endpoint alerts"
EMP10663,urmi.dixit82,Sales,Analyst,Active,1,1,5.0,3.0,2,1.0,55.75,78.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.0,2.0,2.0,9.0,0.0,0,19.0,Low,Low,3 failed authentication events; 1 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts
EMP10664,yauvani.bajwa71,Operations,Analyst,Active,1,1,8.0,3.0,2,1.0,38.12,97.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.0,2.0,5.0,12.0,2.0,0,27.0,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP10665,daksh.kalita23,Sales,Consultant,Active,1,0,6.0,5.0,3,1.0,42.75,89.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,9.5,2.0,0.0,6.0,0.0,5,22.5,Low,Low,"elevated authentication risk (5 failed auth, 3 MFA failures); 1 high-risk IAM events; 1 malware alerts"
EMP10666,vinaya.mutti83,Finance,Trainee,Inactive,1,1,2.0,1.0,1,1.0,43.0,79.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,,0,0,0,False,2.5,2.0,4.0,21.0,0.0,0,29.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 2 PowerShell alerts; 2 security-tampering alerts
EMP10667,nathaniel.dhaliwal53,IT,Officer,Active,1,1,9.0,5.0,6,0.0,34.33,61.0,1.0,4.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,,0,0,0,False,14.0,0.0,9.0,27.0,0.0,10,60.0,High,High,"elevated authentication risk (5 failed auth, 6 MFA failures); 2 malware alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 2 security-tampering alerts; 1 critical endpoint alerts"
EMP10668,,Operations,Consultant,Disabled,1,1,4.0,0.0,0,1.0,59.5,80.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,0.0,2.0,2.0,15.0,0.0,0,19.0,Low,Low,1 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts
EMP10669,mohini.thakkar22,Procurement,Specialist,Active,1,1,11.0,1.0,6,1.0,45.78,94.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,10.0,2.0,0.0,3.0,0.0,0,15.0,Low,Low,"elevated authentication risk (1 failed auth, 6 MFA failures); 1 high-risk IAM events; 1 PowerShell alerts"
EMP10670,,IT,Administrator,Inactive,1,1,8.0,1.0,4,1.0,36.75,93.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2024-06-12 14:05:00,7,3,10,True,7.0,2.0,0.0,10.0,10.0,0,29.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 10 events after identity termination
EMP10671,,Human Resources,Consultant,Inactive,1,1,7.0,1.0,0,1.0,33.0,82.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2025-10-29 13:10:57,6,2,8,True,1.0,2.0,7.0,7.0,10.0,0,27.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 credential-access alerts; 1 critical endpoint alerts; 8 events after identity termination
EMP10672,leena.kale20,Sales,Consultant,Active,1,1,6.0,1.0,2,0.0,32.75,51.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,,0,0,0,False,4.0,0.0,14.0,12.0,2.0,0,32.0,Medium,Medium,1 failed authentication events; 2 credential-access alerts; 3 PowerShell alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP10673,robert.bandi13,Customer Support,Executive,Active,1,1,6.0,2.0,3,0.0,69.0,69.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,0.0,5.0,10.0,0.0,0,21.5,Low,Low,2 failed authentication events; 1 lateral-movement alerts; 2 PowerShell alerts; 1 critical endpoint alerts
EMP10674,tripti.iyengar15,IT,Administrator,Inactive,1,1,5.0,2.0,2,2.0,42.8,82.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2023-01-12 00:00:00,5,3,8,True,5.0,4.0,5.0,21.0,12.0,5,52.0,High,High,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 3 security-tampering alerts; 1 critical endpoint alerts; 8 events after identity termination; 1 unresolved critical alerts
EMP10675,jackson.lad85,Marketing,Analyst,Inactive,1,1,2.0,0.0,0,0.0,56.0,56.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2023-12-13 02:34:50,2,1,3,True,0.0,0.0,0.0,6.0,9.0,0,15.0,Low,Low,1 credential-access alerts; 3 events after identity termination
EMP10676,yauvani_mannan99,R&D,Manager,Active,1,1,3.0,2.0,2,1.0,91.0,91.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0,0,0,False,5.0,2.0,2.0,19.0,0.0,0,28.0,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10677,aashi.nadig72,Customer Support,Manager,Active,1,0,3.0,0.0,0,2.0,77.0,90.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,0.0,4.0,0.0,11.0,0.0,0,15.0,Low,Low,2 high-risk IAM events; 1 credential-access alerts; 1 security-tampering alerts
EMP10678,avi.kalla37,Procurement,Engineer,Active,1,1,3.0,0.0,1,0.0,29.0,44.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0,0,0,False,1.5,0.0,0.0,12.0,0.0,0,13.5,Low,Low,2 malware alerts
EMP10679,ira.khanna17,IT,Trainee,Active,1,0,3.0,1.0,1,1.0,72.0,87.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,2.5,2.0,2.0,22.0,0.0,5,33.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 security-tampering alerts
EMP10680,chanchal.srivastava91,Procurement,Specialist,Active,1,1,7.0,3.0,3,1.0,40.83,90.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.5,2.0,2.0,19.0,0.0,5,35.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10681,abdul.mannan92,Customer Support,Manager,Active,1,0,3.0,0.0,1,1.0,60.5,100.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,2.0,0.0,9.0,0.0,0,12.5,Low,Low,1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts
EMP10682,dhruv.sami40,R&D,Trainee,Inactive,1,1,6.0,2.0,2,0.0,31.4,68.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2026-01-08 01:43:23,5,2,7,True,5.0,0.0,2.0,4.0,10.0,0,21.0,Low,Low,2 failed authentication events; 2 PowerShell alerts; 7 events after identity termination
EMP10683,shaurya.saini86,Operations,Consultant,Active,1,1,8.0,3.0,2,3.0,61.4,88.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,0,0,0,False,6.0,6.0,5.0,10.0,0.0,0,27.0,Medium,Medium,3 failed authentication events; 3 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts; 1 critical endpoint alerts
EMP10684,kashish_sarin22,Brand,Consultant,Active,1,1,8.0,3.0,3,2.0,49.29,100.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,,0,0,0,False,7.5,4.0,0.0,6.0,0.0,0,17.5,Low,Low,3 failed authentication events; 2 high-risk IAM events; 2 PowerShell alerts
EMP10685,anamika.sundaram14,Operations,Officer,Active,1,0,10.0,3.0,5,2.0,44.71,92.0,1.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,10.5,4.0,2.0,15.0,0.0,5,36.5,Medium,Medium,"elevated authentication risk (3 failed auth, 5 MFA failures); 2 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts"
EMP10686,rajeshri.shah80,Sales,Officer,Active,0,1,7.0,3.0,2,2.0,62.0,94.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,6.0,4.0,0.0,1.0,0.0,0,11.0,Low,Low,3 failed authentication events; 2 high-risk IAM events
EMP10687,vaishnavi.dora76,Legal,Director,Active,1,0,3.0,1.0,2,0.0,32.0,32.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.0,0.0,5.0,9.0,0.0,0,18.0,Low,Low,1 failed authentication events; 1 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts
EMP10688,keya.solanki95,Procurement,Trainee,Active,1,1,6.0,2.0,3,2.0,62.4,80.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,4.0,0.0,6.0,0.0,0,16.5,Low,Low,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts
EMP10689,sai_pathak23,Marketing,Director,Active,1,1,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,0.0,0.0,2.0,6.0,0.0,0,8.0,Low,Low,1 credential-access alerts
EMP10690,umang.sahni49,Operations,Trainee,Active,1,0,4.0,2.0,2,0.0,47.67,54.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,,0,0,0,False,5.0,0.0,2.0,9.0,0.0,0,16.0,Low,Low,2 failed authentication events; 2 PowerShell alerts; 1 security-tampering alerts
EMP10691,,IT,Executive,Active,1,1,7.0,1.0,3,3.0,48.33,90.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0,0,0,False,5.5,6.0,0.0,8.0,0.0,3,22.5,Low,Low,1 failed authentication events; 3 high-risk IAM events; 1 PowerShell alerts; 1 security-tampering alerts
EMP10692,nitara_shukla26,Sales,Consultant,Active,1,1,4.0,0.0,0,1.0,38.25,83.0,1.0,3.0,6.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,False,0.0,2.0,2.0,26.0,0.0,5,35.0,Medium,Medium,1 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 security-tampering alerts
EMP10693,wriddhish.babu12,Supply Chain,Analyst,Disabled,1,1,9.0,3.0,2,1.0,63.67,85.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2026-05-02 18:32:06,8,4,12,True,6.0,2.0,2.0,19.0,10.0,0,39.0,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 credential-access alerts; 2 lateral-movement alerts; 1 security-tampering alerts; 12 events after identity termination
EMP10694,,Customer Support,Consultant,Active,1,1,3.0,1.0,0,1.0,50.5,95.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.0,2.0,0.0,12.0,0.0,0,15.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts
