user_id,username,department,role,status,hostname_count,device_count,iam_events,iam_failed_auth,iam_mfa_failures,iam_high_risk_events,iam_avg_risk_score,iam_max_risk_score,iam_hostname_count,iam_session_count,endpoint_alerts,endpoint_critical_alerts,endpoint_high_alerts,endpoint_unresolved_critical,endpoint_malware_alerts,endpoint_credential_alerts,endpoint_lateral_movement,endpoint_powershell,endpoint_tampering,endpoint_usb,endpoint_impossible_resolution,endpoint_hostname_count,termination_date,post_termination_iam_events,post_termination_endpoint_events,post_termination_activity,post_termination_activity_flag,authentication_risk,iam_risk,endpoint_severity_risk,threat_behavior_risk,contextual_risk,cross_signal_bonus,risk_score,risk_level,risk_band,risk_drivers
EMP10463,isha.padmanabhan86,Innovation,Consultant,Disabled,1,1,5.0,1.0,4,0.0,28.75,56.0,1.0,3.0,5.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2025-06-17 03:55:28,4,4,8,True,7.0,0.0,5.0,30.0,10.0,10,62.0,High,High,1 failed authentication events; 3 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts; 8 events after identity termination
EMP12546,reva.nayak73,IT,Analyst,Active,1,1,61.0,17.0,23,13.0,49.49,100.0,1.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,20.0,20.0,0.0,12.0,0.0,10,62.0,High,High,"elevated authentication risk (17 failed auth, 23 MFA failures); 13 high-risk IAM events; 1 malware alerts; 1 credential-access alerts"
EMP12776,abeer.bhatt30,IT,Administrator,Active,1,1,57.0,18.0,19,13.0,51.97,94.0,1.0,35.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,12.0,0.0,10,62.0,High,High,"elevated authentication risk (18 failed auth, 19 MFA failures); 13 high-risk IAM events; 1 malware alerts; 1 credential-access alerts"
EMP12781,,IT,Consultant,Inactive,1,1,11.0,5.0,6,3.0,57.14,79.0,1.0,7.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2023-10-29 01:51:21,11,3,14,True,14.0,11.0,2.0,17.0,10.0,8,62.0,High,High,"elevated authentication risk (5 failed auth, 6 MFA failures); 3 high-risk IAM events; 2 malware alerts; 2 PowerShell alerts; 14 events after identity termination"
EMP10527,william.modi62,Legal,Consultant,Active,0,0,5.0,3.0,2,3.0,82.0,99.0,1.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,6.0,6.0,10.0,27.0,2.0,10,61.0,High,High,3 failed authentication events; 3 high-risk IAM events; 2 malware alerts; 2 credential-access alerts; 1 lateral-movement alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12111,chatresh.krish60,Sales,Consultant,Active,1,1,72.0,27.0,27,16.0,47.0,93.0,1.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,5.0,6.0,2.0,8,61.0,High,High,"elevated authentication risk (27 failed auth, 27 MFA failures); 16 high-risk IAM events; 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10052,anirudh.ramanathan31,Marketing,Engineer,Active,1,1,67.0,19.0,31,12.0,48.39,90.0,1.0,41.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,,0,0,0,False,20.0,20.0,2.0,11.0,0.0,8,61.0,High,High,"elevated authentication risk (19 failed auth, 31 MFA failures); 12 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts"
EMP10644,janani.rajagopalan6,Customer Support,Director,Active,1,1,51.0,22.0,25,12.0,51.08,96.0,1.0,27.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,13.0,0.0,8,61.0,High,High,"elevated authentication risk (22 failed auth, 25 MFA failures); 12 high-risk IAM events; 2 malware alerts"
EMP10667,nathaniel.dhaliwal53,IT,Officer,Active,1,1,9.0,5.0,6,0.0,34.33,61.0,1.0,4.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,,0,0,0,False,14.0,0.0,9.0,27.0,0.0,10,60.0,High,High,"elevated authentication risk (5 failed auth, 6 MFA failures); 2 malware alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 2 security-tampering alerts; 1 critical endpoint alerts"
EMP11499,mekhala.oommen73,Operations,Administrator,Active,1,1,7.0,1.0,4,3.0,70.75,91.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.0,6.0,10.0,27.0,2.0,8,60.0,High,High,1 failed authentication events; 3 high-risk IAM events; 2 malware alerts; 2 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11507,owen.badal65,Human Resources,Administrator,Inactive,1,0,8.0,3.0,4,1.0,36.6,85.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2024-12-03 15:40:19,7,5,12,True,9.0,2.0,7.0,20.0,12.0,10,60.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 12 events after identity termination; 1 unresolved critical alerts"
EMP10152,finn.vig49,Customer Support,Engineer,Disabled,1,1,75.0,21.0,27,19.0,54.0,99.0,1.0,54.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,2.0,10.0,0.0,8,60.0,High,High,"elevated authentication risk (21 failed auth, 27 MFA failures); 19 high-risk IAM events; 1 malware alerts; 1 security-tampering alerts"
EMP11298,harrison.varughese13,Procurement,Trainee,Active,1,1,70.0,15.0,27,21.0,51.0,97.0,1.0,49.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,12.0,0.0,8,60.0,High,High,"elevated authentication risk (15 failed auth, 27 MFA failures); 21 high-risk IAM events; 3 malware alerts"
EMP11583,hemang.bansal35,Human Resources,Trainee,Active,1,1,66.0,26.0,35,13.0,44.38,97.0,1.0,35.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,False,20.0,20.0,0.0,12.0,0.0,8,60.0,High,High,"elevated authentication risk (26 failed auth, 35 MFA failures); 13 high-risk IAM events; 2 malware alerts"
EMP10998,lopa.sarin4,Finance,Trainee,Active,1,1,7.0,2.0,1,2.0,55.0,90.0,1.0,5.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,,0,0,0,False,3.5,4.0,10.0,30.0,2.0,10,59.5,High,High,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 2 credential-access alerts; 2 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP11069,vihaan.oak52,Procurement,Manager,On Leave,1,0,6.0,4.0,3,2.0,56.25,89.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,,0,0,0,False,8.5,4.0,7.0,28.0,2.0,10,59.5,High,High,"elevated authentication risk (4 failed auth, 3 MFA failures); 2 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 3 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11815,yatin.sodhi3,Sales,Director,Active,1,1,7.0,1.0,4,1.0,38.25,83.0,1.0,4.0,8.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,,0,0,0,False,7.0,2.0,15.0,28.0,2.0,5,59.0,High,High,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 3 PowerShell alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP12418,warda.dua80,Marketing,Executive,Active,1,1,73.0,26.0,25,13.0,44.0,100.0,1.0,38.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,5.0,6.0,0.0,8,59.0,High,High,"elevated authentication risk (26 failed auth, 25 MFA failures); 13 high-risk IAM events; 1 malware alerts; 1 critical endpoint alerts"
EMP11547,ryan.rau52,People,Consultant,Active,1,1,69.0,19.0,24,22.0,63.52,99.0,1.0,42.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,2.0,9.0,0.0,8,59.0,High,High,"elevated authentication risk (19 failed auth, 24 MFA failures); 22 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts"
EMP11025,darsh.patla51,Finance,Manager,Active,1,1,3.0,0.0,3,1.0,95.0,95.0,1.0,2.0,10.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,,0,0,0,False,4.5,2.0,10.0,30.0,2.0,10,58.5,High,High,1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 2 lateral-movement alerts; 1 PowerShell alerts; 2 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11234,gaurika.chopra35,Brand,Trainee,Active,1,1,6.0,4.0,5,0.0,34.67,53.0,1.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,,0,0,0,False,11.5,0.0,5.0,30.0,2.0,10,58.5,High,High,"elevated authentication risk (4 failed auth, 5 MFA failures); 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11301,kabir.tandon59,Brand,Analyst,Disabled,1,0,4.0,3.0,3,3.0,83.33,90.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2026-07-07 01:13:27,4,3,7,True,7.5,6.0,2.0,25.0,10.0,8,58.5,High,High,3 failed authentication events; 3 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts; 7 events after identity termination
EMP10040,kevin.tara47,IT,Consultant,Active,1,1,8.0,4.0,4,3.0,47.38,98.0,1.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,,0,0,0,False,10.0,6.0,4.0,28.0,0.0,10,58.0,High,High,"elevated authentication risk (4 failed auth, 4 MFA failures); 3 high-risk IAM events; 2 malware alerts; 2 lateral-movement alerts; 1 PowerShell alerts; 2 security-tampering alerts"
EMP11290,ati.patla67,Innovation,Analyst,Disabled,0,1,4.0,4.0,3,1.0,50.5,73.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-09-25 18:12:39,3,4,7,True,8.5,2.0,7.0,18.0,12.0,10,57.5,High,High,"elevated authentication risk (4 failed auth, 3 MFA failures); 1 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 1 critical endpoint alerts; 7 events after identity termination; 1 unresolved critical alerts"
EMP11427,niharika.murty3,Operations,Consultant,Active,1,1,9.0,4.0,3,1.0,46.75,87.0,1.0,6.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,,0,0,0,False,8.5,2.0,5.0,30.0,2.0,10,57.5,High,High,"elevated authentication risk (4 failed auth, 3 MFA failures); 1 high-risk IAM events; 2 malware alerts; 2 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP12140,neelima.koshy46,Human Resources,Trainee,Active,1,1,10.0,2.0,5,4.0,62.0,96.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,9.5,8.0,5.0,25.0,0.0,10,57.5,High,High,"elevated authentication risk (2 failed auth, 5 MFA failures); 4 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts"
EMP12219,dalaja.lata76,Compliance,Executive,Active,1,1,8.0,4.0,5,3.0,49.14,95.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,11.5,6.0,5.0,23.0,2.0,10,57.5,High,High,"elevated authentication risk (4 failed auth, 5 MFA failures); 3 high-risk IAM events; 2 malware alerts; 2 lateral-movement alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10041,,Procurement,Executive,Inactive,1,1,8.0,1.0,3,3.0,65.43,93.0,1.0,5.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2023-01-14 01:44:55,7,6,13,True,5.5,6.0,4.0,24.0,10.0,8,57.5,High,High,1 failed authentication events; 3 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 13 events after identity termination
EMP10754,ekalinga.keer78,Finance,Specialist,Disabled,1,1,7.0,3.0,3,2.0,47.6,86.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2025-03-04 17:53:36,6,4,10,True,7.5,4.0,2.0,24.0,10.0,10,57.5,High,High,3 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 10 events after identity termination
EMP10575,mahika_choudhary53,Customer Support,Director,Active,1,1,5.0,3.0,4,3.0,75.4,98.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,0,0,0,False,9.0,6.0,12.0,18.0,4.0,8,57.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 3 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 2 unresolved critical alerts"
EMP11558,neelima.divan52,Brand,Specialist,Active,1,1,9.0,3.0,4,1.0,48.8,97.0,1.0,4.0,8.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,,0,0,0,False,9.0,2.0,10.0,24.0,2.0,10,57.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 3 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10203,samaksh.subramanian60,Customer Support,Consultant,Active,1,0,62.0,20.0,21,20.0,53.94,94.0,1.0,43.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,2.0,7.0,0.0,8,57.0,High,High,"elevated authentication risk (20 failed auth, 21 MFA failures); 20 high-risk IAM events; 1 PowerShell alerts; 1 security-tampering alerts"
EMP10485,hardik.kuruvilla24,Customer Support,Manager,Active,1,1,8.0,3.0,4,3.0,50.0,76.0,1.0,5.0,8.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,False,9.0,6.0,2.0,30.0,0.0,10,57.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 3 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 2 lateral-movement alerts; 1 PowerShell alerts"
EMP10900,lohit.reddy93,Procurement,Trainee,Active,1,1,61.0,22.0,27,14.0,50.24,100.0,1.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,9.0,0.0,8,57.0,High,High,"elevated authentication risk (22 failed auth, 27 MFA failures); 14 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts"
EMP11739,edhitha.bala97,Customer Support,Executive,Inactive,1,1,9.0,1.0,4,5.0,64.43,97.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2026-01-16 00:00:00,7,4,11,True,7.0,10.0,0.0,22.0,10.0,8,57.0,High,High,1 failed authentication events; 5 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 11 events after identity termination
EMP10112,frederick.behl88,Finance,Executive,Inactive,1,1,7.0,0.0,1,2.0,37.14,95.0,1.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2026-04-30 22:08:37,6,5,11,True,1.5,4.0,5.0,24.0,12.0,10,56.5,High,High,2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 critical endpoint alerts; 11 events after identity termination; 1 unresolved critical alerts
EMP11483,mekhala.choudhary37,R&D,Executive,Active,1,1,6.0,2.0,1,2.0,51.0,95.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,,0,0,0,False,3.5,4.0,7.0,30.0,2.0,10,56.5,High,High,2 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 3 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12393,fitan.vohra30,Procurement,Officer,Active,1,1,8.0,2.0,3,4.0,63.5,95.0,1.0,3.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,,0,0,0,False,6.5,8.0,5.0,29.0,0.0,8,56.5,High,High,2 failed authentication events; 4 high-risk IAM events; 2 malware alerts; 2 credential-access alerts; 2 PowerShell alerts; 2 security-tampering alerts; 1 critical endpoint alerts
EMP12651,aishani.pillai56,Human Resources,Specialist,Disabled,1,1,7.0,3.0,3,1.0,42.4,75.0,1.0,4.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2025-04-02 07:06:35,6,4,10,True,7.5,2.0,9.0,23.0,10.0,5,56.5,High,High,3 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 critical endpoint alerts; 10 events after identity termination
EMP10522,widisha.seshadri22,Sales,Director,Disabled,1,0,7.0,4.0,5,1.0,40.5,83.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2025-11-22 00:00:00,5,4,9,True,11.5,2.0,2.0,21.0,10.0,10,56.5,High,High,"elevated authentication risk (4 failed auth, 5 MFA failures); 1 high-risk IAM events; 2 malware alerts; 2 credential-access alerts; 9 events after identity termination"
EMP11376,matthew.dalal24,R&D,Administrator,Inactive,1,0,9.0,3.0,5,2.0,51.43,93.0,1.0,2.0,7.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,,0,0,0,False,10.5,4.0,5.0,27.0,0.0,10,56.5,High,High,"elevated authentication risk (3 failed auth, 5 MFA failures); 2 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts"
EMP11862,,Customer Support,Officer,Inactive,1,1,7.0,1.0,1,1.0,41.67,77.0,1.0,3.0,7.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2024-09-15 02:32:42,7,5,12,True,2.5,2.0,4.0,28.0,10.0,10,56.5,High,High,1 failed authentication events; 1 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 12 events after identity termination
EMP11171,shravya.khalsa89,Sales,Manager,Active,1,0,4.0,3.0,4,1.0,53.67,88.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,,0,0,0,False,9.0,2.0,15.0,20.0,0.0,10,56.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 security-tampering alerts; 3 critical endpoint alerts"
EMP11699,vansha.mani80,Operations,Manager,Active,1,1,8.0,3.0,4,1.0,43.33,100.0,1.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,0,0,0,False,9.0,2.0,9.0,26.0,0.0,10,56.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 2 security-tampering alerts; 1 critical endpoint alerts"
EMP12683,meghana.grewal81,Legal,Administrator,Active,1,1,7.0,3.0,4,1.0,51.17,97.0,1.0,3.0,7.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,,0,0,0,False,9.0,2.0,7.0,28.0,0.0,10,56.0,High,High,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 high-risk IAM events; 3 malware alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts"
